country_name,country_code,indicator_code,value,year,region,income_group
India,IND,SE.PRM.ENRR,85.23,1977,South Asia,Lower middle income
India,IND,SE.PRM.ENRR,88.38,1984,South Asia,Lower middle income
India,IND,SE.SEC.ENRR,57.48,2007,South Asia,Lower middle income
India,IND,SE.SEC.ENRR,30.4,1981,South Asia,Lower middle income
India,IND,SE.SEC.ENRR,69.16,2012,South Asia,Lower middle income
India,IND,SE.SEC.ENRR,28.95,1980,South Asia,Lower middle income
India,IND,SE.TER.ENRR,6.29,1996,South Asia,Lower middle income
India,IND,SE.TER.ENRR,23.89,2013,South Asia,Lower middle income
India,IND,SE.TER.ENRR,6.35,1987,South Asia,Lower middle income
India,IND,SE.TER.ENRR,13.19,2007,South Asia,Lower middle income
India,IND,SE.TER.ENRR,5.54,1988,South Asia,Lower middle income
India,IND,SE.TER.ENRR,6.01,1986,South Asia,Lower middle income
India,IND,SE.TER.ENRR,26.87,2015,South Asia,Lower middle income
India,IND,SE.XPD.TOTL.GD.ZS,3.42,2010,South Asia,Lower middle income
India,IND,SE.XPD.TOTL.GD.ZS,4.26,2000,South Asia,Lower middle income
Bangladesh,BGD,SE.XPD.TOTL.GD.ZS,1.43,1991,South Asia,Lower middle income
Bangladesh,BGD,SE.XPD.TOTL.GD.ZS,1.52,1990,South Asia,Lower middle income
Bangladesh,BGD,SE.XPD.TOTL.GD.ZS,1.51,1987,South Asia,Lower middle income
Bangladesh,BGD,SE.XPD.TOTL.GD.ZS,2.05,2008,South Asia,Lower middle income
Bulgaria,BGR,SE.PRM.ENRR,104.32,2000,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.PRM.ENRR,100.42,1977,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.PRM.ENRR,101.5,2011,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.PRM.ENRR,96.35,1975,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,91.11,1976,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,91.37,2006,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,93.44,1985,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,90.45,2005,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,89.91,1980,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,91.89,1999,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,99.1,1986,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,90.42,2010,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,92.52,1973,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,86.9,2003,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,89.4,2004,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.TER.ENRR,22.09,1978,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.TER.ENRR,41.08,1996,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.TER.ENRR,16.03,1984,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.TER.ENRR,15.7,1982,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.TER.ENRR,43.02,2001,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.TER.ENRR,58.01,2010,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.TER.ENRR,14.28,1971,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.TER.ENRR,25.05,1989,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.ADT.LITR.ZS,98.35,2011,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.XPD.TOTL.GD.ZS,4.29,2009,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.XPD.TOTL.GD.ZS,5.26,1992,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.XPD.TOTL.GD.ZS,4.2,2008,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.XPD.TOTL.GD.ZS,3.53,1980,Europe & Central Asia,Upper middle income
Japan,JPN,SE.XPD.TOTL.GD.ZS,4.9,1983,East Asia & Pacific,High income
Japan,JPN,SE.XPD.TOTL.GD.ZS,3.51,2000,East Asia & Pacific,High income
Japan,JPN,SE.XPD.TOTL.GD.ZS,3.67,1994,East Asia & Pacific,High income
Japan,JPN,SE.XPD.TOTL.GD.ZS,5.67,1988,East Asia & Pacific,High income
Japan,JPN,SE.XPD.TOTL.GD.ZS,4.11,1973,East Asia & Pacific,High income
Japan,JPN,SE.XPD.TOTL.GD.ZS,3.7,2012,East Asia & Pacific,High income
Kenya,KEN,SE.PRM.ENRR,116.06,1981,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.PRM.ENRR,98.26,1991,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.PRM.ENRR,112.3,2008,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.PRM.ENRR,103.32,1988,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.PRM.ENRR,106.34,1974,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.PRM.ENRR,104.07,1977,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.PRM.ENRR,96.06,1993,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.PRM.ENRR,103.89,1989,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.PRM.ENRR,113.27,2009,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.SEC.ENRR,41.12,1987,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.SEC.ENRR,41.0,2002,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.SEC.ENRR,39.31,2000,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.SEC.ENRR,20.22,1974,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.SEC.ENRR,40.46,1988,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.SEC.ENRR,23.93,1976,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.SEC.ENRR,29.26,1982,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.TER.ENRR,2.82,2002,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.TER.ENRR,1.03,1974,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.XPD.TOTL.GD.ZS,3.93,1971,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.XPD.TOTL.GD.ZS,5.27,2015,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.XPD.TOTL.GD.ZS,5.33,2011,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.XPD.TOTL.GD.ZS,5.44,1983,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.XPD.TOTL.GD.ZS,5.39,1980,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.XPD.TOTL.GD.ZS,5.27,2014,Sub-Saharan Africa,Lower middle income
Libya,LBY,SE.PRM.ENRR,120.2,1976,Middle East & North Africa,Upper middle income
Libya,LBY,SE.SEC.ENRR,67.99,1981,Middle East & North Africa,Upper middle income
Libya,LBY,SE.TER.ENRR,61.14,2003,Middle East & North Africa,Upper middle income
Italy,ITA,SE.PRM.ENRR,100.86,2012,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,108.31,1973,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,103.52,2007,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,101.93,1981,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,101.54,2014,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,102.67,2011,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,99.02,2006,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,74.99,1986,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,88.82,1995,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,100.36,2008,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,98.29,2005,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,29.54,1990,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,20.38,1973,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,40.13,1994,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,66.81,2009,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,62.5,2015,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,65.03,2012,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,46.85,1997,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,26.77,1981,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,48.19,1998,Europe & Central Asia,High income
Italy,ITA,SE.XPD.TOTL.GD.ZS,3.93,1976,Europe & Central Asia,High income
Italy,ITA,SE.XPD.TOTL.GD.ZS,3.38,1970,Europe & Central Asia,High income
Italy,ITA,SE.XPD.TOTL.GD.ZS,4.47,1996,Europe & Central Asia,High income
Italy,ITA,SE.XPD.TOTL.GD.ZS,4.36,2010,Europe & Central Asia,High income
Italy,ITA,SE.XPD.TOTL.GD.ZS,4.3,2000,Europe & Central Asia,High income
Italy,ITA,SE.XPD.TOTL.GD.ZS,4.18,2013,Europe & Central Asia,High income
Italy,ITA,SE.XPD.TOTL.GD.ZS,4.25,2005,Europe & Central Asia,High income
Italy,ITA,SE.XPD.TOTL.GD.ZS,4.66,2001,Europe & Central Asia,High income
Japan,JPN,SE.PRM.ENRR,98.74,1975,East Asia & Pacific,High income
Japan,JPN,SE.PRM.ENRR,101.07,1991,East Asia & Pacific,High income
Japan,JPN,SE.PRM.ENRR,99.52,1984,East Asia & Pacific,High income
Japan,JPN,SE.PRM.ENRR,102.09,2006,East Asia & Pacific,High income
Japan,JPN,SE.PRM.ENRR,99.82,1982,East Asia & Pacific,High income
Japan,JPN,SE.PRM.ENRR,100.65,1978,East Asia & Pacific,High income
Japan,JPN,SE.PRM.ENRR,101.1,2002,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,101.0,2005,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,95.35,1988,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,102.68,2002,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,101.61,2010,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,100.98,2006,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,95.01,1982,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,29.25,1988,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,29.03,1985,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,57.82,2007,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,57.64,2008,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,61.46,2012,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,28.19,1977,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,59.92,2011,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,57.68,2009,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,51.84,2003,East Asia & Pacific,High income
Libya,LBY,SE.XPD.TOTL.GD.ZS,2.26,1999,Middle East & North Africa,Upper middle income
Malta,MLT,SE.PRM.ENRR,95.83,1973,Europe & Central Asia,High income
Malta,MLT,SE.PRM.ENRR,93.38,2009,Europe & Central Asia,High income
Malta,MLT,SE.PRM.ENRR,101.58,1983,Europe & Central Asia,High income
Malta,MLT,SE.PRM.ENRR,104.12,1987,Europe & Central Asia,High income
Malta,MLT,SE.PRM.ENRR,104.3,1994,Europe & Central Asia,High income
Malta,MLT,SE.PRM.ENRR,104.48,1982,Europe & Central Asia,High income
Malta,MLT,SE.PRM.ENRR,104.95,1971,Europe & Central Asia,High income
Malta,MLT,SE.PRM.ENRR,105.56,2001,Europe & Central Asia,High income
Malta,MLT,SE.PRM.ENRR,110.23,1978,Europe & Central Asia,High income
Malta,MLT,SE.SEC.ENRR,85.11,1996,Europe & Central Asia,High income
Malta,MLT,SE.SEC.ENRR,100.2,2007,Europe & Central Asia,High income
Malta,MLT,SE.SEC.ENRR,93.36,2011,Europe & Central Asia,High income
Malta,MLT,SE.SEC.ENRR,91.19,2002,Europe & Central Asia,High income
Malta,MLT,SE.SEC.ENRR,87.65,1998,Europe & Central Asia,High income
Malta,MLT,SE.SEC.ENRR,66.43,1974,Europe & Central Asia,High income
Malta,MLT,SE.TER.ENRR,8.47,1972,Europe & Central Asia,High income
Malta,MLT,SE.TER.ENRR,14.2,1992,Europe & Central Asia,High income
Malta,MLT,SE.TER.ENRR,33.42,2007,Europe & Central Asia,High income
Malta,MLT,SE.TER.ENRR,6.82,1970,Europe & Central Asia,High income
Malta,MLT,SE.TER.ENRR,19.21,1994,Europe & Central Asia,High income
Malta,MLT,SE.TER.ENRR,7.07,1974,Europe & Central Asia,High income
Malta,MLT,SE.TER.ENRR,5.17,1985,Europe & Central Asia,High income
Malta,MLT,SE.TER.ENRR,44.69,2014,Europe & Central Asia,High income
Malta,MLT,SE.TER.ENRR,3.25,1982,Europe & Central Asia,High income
Malta,MLT,SE.ADT.LITR.ZS,92.36,2005,Europe & Central Asia,High income
Malta,MLT,SE.ADT.LITR.ZS,93.31,2011,Europe & Central Asia,High income
Malta,MLT,SE.ADT.LITR.ZS,85.65,1985,Europe & Central Asia,High income
Malta,MLT,SE.XPD.TOTL.GD.ZS,3.15,1979,Europe & Central Asia,High income
Malta,MLT,SE.XPD.TOTL.GD.ZS,3.95,2002,Europe & Central Asia,High income
Malta,MLT,SE.XPD.TOTL.GD.ZS,4.28,1998,Europe & Central Asia,High income
Malta,MLT,SE.XPD.TOTL.GD.ZS,7.75,2011,Europe & Central Asia,High income
Nauru,NRU,SE.PRM.ENRR,101.12,2004,East Asia & Pacific,High income
Nauru,NRU,SE.SEC.ENRR,38.96,2004,East Asia & Pacific,High income
Nauru,NRU,SE.SEC.ENRR,62.87,2008,East Asia & Pacific,High income
Ghana,GHA,SE.XPD.TOTL.GD.ZS,4.88,1975,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.XPD.TOTL.GD.ZS,4.62,1972,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.XPD.TOTL.GD.ZS,5.83,1976,Sub-Saharan Africa,Lower middle income
Haiti,HTI,SE.PRM.ENRR,60.52,1976,Latin America & Caribbean,Low income
Haiti,HTI,SE.PRM.ENRR,52.15,1972,Latin America & Caribbean,Low income
Haiti,HTI,SE.PRM.ENRR,81.04,1983,Latin America & Caribbean,Low income
Haiti,HTI,SE.PRM.ENRR,62.38,1979,Latin America & Caribbean,Low income
Haiti,HTI,SE.SEC.ENRR,12.83,1982,Latin America & Caribbean,Low income
Haiti,HTI,SE.SEC.ENRR,11.85,1980,Latin America & Caribbean,Low income
Haiti,HTI,SE.TER.ENRR,0.63,1976,Latin America & Caribbean,Low income
India,IND,SE.PRM.ENRR,88.22,1985,South Asia,Lower middle income
India,IND,SE.PRM.ENRR,92.53,1989,South Asia,Lower middle income
India,IND,SE.PRM.ENRR,81.19,1979,South Asia,Lower middle income
India,IND,SE.PRM.ENRR,92.22,1998,South Asia,Lower middle income
India,IND,SE.PRM.ENRR,110.22,2007,South Asia,Lower middle income
India,IND,SE.PRM.ENRR,94.37,1995,South Asia,Lower middle income
India,IND,SE.SEC.ENRR,26.39,1977,South Asia,Lower middle income
India,IND,SE.SEC.ENRR,59.79,2009,South Asia,Lower middle income
India,IND,SE.TER.ENRR,11.54,2006,South Asia,Lower middle income
India,IND,SE.TER.ENRR,24.37,2012,South Asia,Lower middle income
India,IND,SE.TER.ENRR,10.73,2005,South Asia,Lower middle income
India,IND,SE.TER.ENRR,9.55,2000,South Asia,Lower middle income
India,IND,SE.TER.ENRR,10.22,2002,South Asia,Lower middle income
India,IND,SE.TER.ENRR,5.88,1984,South Asia,Lower middle income
Bahrain,BHR,SE.PRM.ENRR,95.75,2005,Middle East & North Africa,High income
Bahrain,BHR,SE.PRM.ENRR,97.63,2013,Middle East & North Africa,High income
Bahrain,BHR,SE.PRM.ENRR,105.29,1983,Middle East & North Africa,High income
Bahrain,BHR,SE.SEC.ENRR,91.69,1988,Middle East & North Africa,High income
Bahrain,BHR,SE.SEC.ENRR,97.57,2000,Middle East & North Africa,High income
Bahrain,BHR,SE.SEC.ENRR,99.44,1991,Middle East & North Africa,High income
Bahrain,BHR,SE.SEC.ENRR,105.16,1994,Middle East & North Africa,High income
Bahrain,BHR,SE.SEC.ENRR,85.5,1984,Middle East & North Africa,High income
Bahrain,BHR,SE.SEC.ENRR,97.96,2001,Middle East & North Africa,High income
Bahrain,BHR,SE.SEC.ENRR,92.27,1985,Middle East & North Africa,High income
Bahrain,BHR,SE.SEC.ENRR,58.62,1975,Middle East & North Africa,High income
Bahrain,BHR,SE.SEC.ENRR,98.49,1992,Middle East & North Africa,High income
Bahrain,BHR,SE.SEC.ENRR,60.38,1976,Middle East & North Africa,High income
Bahrain,BHR,SE.TER.ENRR,2.24,1975,Middle East & North Africa,High income
Bahrain,BHR,SE.TER.ENRR,1.43,1972,Middle East & North Africa,High income
Bahrain,BHR,SE.TER.ENRR,21.65,1999,Middle East & North Africa,High income
Bahrain,BHR,SE.TER.ENRR,22.79,2006,Middle East & North Africa,High income
Bahrain,BHR,SE.TER.ENRR,43.26,2015,Middle East & North Africa,High income
Bahrain,BHR,SE.XPD.TOTL.GD.ZS,2.87,2006,Middle East & North Africa,High income
"Bahamas, The",BHS,SE.PRM.ENRR,98.98,1997,Latin America & Caribbean,High income
"Bahamas, The",BHS,SE.PRM.ENRR,95.93,1984,Latin America & Caribbean,High income
"Bahamas, The",BHS,SE.PRM.ENRR,94.47,1992,Latin America & Caribbean,High income
"Bahamas, The",BHS,SE.PRM.ENRR,103.74,2004,Latin America & Caribbean,High income
"Bahamas, The",BHS,SE.PRM.ENRR,96.37,1973,Latin America & Caribbean,High income
"Bahamas, The",BHS,SE.SEC.ENRR,90.75,1972,Latin America & Caribbean,High income
"Bahamas, The",BHS,SE.SEC.ENRR,95.9,1980,Latin America & Caribbean,High income
"Bahamas, The",BHS,SE.SEC.ENRR,94.82,1984,Latin America & Caribbean,High income
"Bahamas, The",BHS,SE.SEC.ENRR,106.09,1975,Latin America & Caribbean,High income
"Bahamas, The",BHS,SE.SEC.ENRR,87.09,1991,Latin America & Caribbean,High income
"Bahamas, The",BHS,SE.TER.ENRR,15.2,1982,Latin America & Caribbean,High income
Italy,ITA,SE.PRM.ENRR,104.77,1977,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,102.23,2001,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,101.53,2002,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,101.04,2015,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,107.94,1974,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,100.9,1984,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,72.36,1980,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,77.44,1988,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,72.05,1982,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,97.29,2002,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,102.62,2014,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,81.14,1991,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,98.18,2003,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,24.84,1987,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,65.77,2006,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,28.06,1989,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,33.83,1992,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,66.44,2008,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,36.03,1993,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,31.78,1991,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,41.55,1995,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,21.7,1974,Europe & Central Asia,High income
Italy,ITA,SE.ADT.LITR.ZS,98.42,2001,Europe & Central Asia,High income
Italy,ITA,SE.XPD.TOTL.GD.ZS,4.41,2008,Europe & Central Asia,High income
Italy,ITA,SE.XPD.TOTL.GD.ZS,4.45,1994,Europe & Central Asia,High income
Italy,ITA,SE.XPD.TOTL.GD.ZS,4.75,1993,Europe & Central Asia,High income
Italy,ITA,SE.XPD.TOTL.GD.ZS,4.54,2009,Europe & Central Asia,High income
Italy,ITA,SE.XPD.TOTL.GD.ZS,4.61,1988,Europe & Central Asia,High income
Japan,JPN,SE.PRM.ENRR,102.0,1997,East Asia & Pacific,High income
Japan,JPN,SE.PRM.ENRR,100.97,1981,East Asia & Pacific,High income
Japan,JPN,SE.PRM.ENRR,100.74,2001,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,92.47,1980,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,88.1,1972,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,101.25,2004,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,95.41,1989,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,102.53,2001,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,100.42,2007,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,24.6,1975,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,45.11,1998,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,28.49,1987,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,49.91,2001,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,31.09,1979,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,20.76,1973,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,31.2,1980,East Asia & Pacific,High income
Nepal,NPL,SE.PRM.ENRR,119.85,1996,South Asia,Lower middle income
Nepal,NPL,SE.PRM.ENRR,52.54,1975,South Asia,Lower middle income
Nepal,NPL,SE.PRM.ENRR,128.13,2007,South Asia,Lower middle income
Nepal,NPL,SE.PRM.ENRR,88.64,1979,South Asia,Lower middle income
Nepal,NPL,SE.PRM.ENRR,125.79,2008,South Asia,Lower middle income
Nepal,NPL,SE.PRM.ENRR,78.65,1978,South Asia,Lower middle income
Nepal,NPL,SE.PRM.ENRR,79.38,1983,South Asia,Lower middle income
Nepal,NPL,SE.PRM.ENRR,115.32,2005,South Asia,Lower middle income
Nepal,NPL,SE.SEC.ENRR,14.08,1977,South Asia,Lower middle income
Nepal,NPL,SE.SEC.ENRR,12.2,1976,South Asia,Lower middle income
Nepal,NPL,SE.SEC.ENRR,18.73,1981,South Asia,Lower middle income
Nepal,NPL,SE.SEC.ENRR,45.6,2007,South Asia,Lower middle income
Nepal,NPL,SE.TER.ENRR,3.58,1984,South Asia,Lower middle income
Nepal,NPL,SE.TER.ENRR,14.94,2015,South Asia,Lower middle income
Nepal,NPL,SE.TER.ENRR,4.79,1994,South Asia,Lower middle income
Nepal,NPL,SE.TER.ENRR,3.42,1985,South Asia,Lower middle income
Nepal,NPL,SE.TER.ENRR,3.51,1981,South Asia,Lower middle income
Nepal,NPL,SE.TER.ENRR,14.4,2010,South Asia,Lower middle income
Nepal,NPL,SE.ADT.LITR.ZS,59.63,2011,South Asia,Lower middle income
Nepal,NPL,SE.XPD.TOTL.GD.ZS,3.61,2006,South Asia,Lower middle income
Nepal,NPL,SE.XPD.TOTL.GD.ZS,3.8,2008,South Asia,Lower middle income
Nepal,NPL,SE.XPD.TOTL.GD.ZS,3.71,2015,South Asia,Lower middle income
Niger,NER,SE.PRM.ENRR,55.9,2008,Sub-Saharan Africa,Low income
Niger,NER,SE.PRM.ENRR,23.57,1982,Sub-Saharan Africa,Low income
Niger,NER,SE.PRM.ENRR,48.92,2005,Sub-Saharan Africa,Low income
Niger,NER,SE.PRM.ENRR,24.42,1986,Sub-Saharan Africa,Low income
Niger,NER,SE.PRM.ENRR,25.11,1988,Sub-Saharan Africa,Low income
Niger,NER,SE.PRM.ENRR,27.92,1993,Sub-Saharan Africa,Low income
Niger,NER,SE.PRM.ENRR,32.94,2000,Sub-Saharan Africa,Low income
Niger,NER,SE.SEC.ENRR,6.24,1990,Sub-Saharan Africa,Low income
Niger,NER,SE.SEC.ENRR,3.32,1979,Sub-Saharan Africa,Low income
Niger,NER,SE.SEC.ENRR,11.28,2008,Sub-Saharan Africa,Low income
Niger,NER,SE.SEC.ENRR,4.83,1983,Sub-Saharan Africa,Low income
Niger,NER,SE.SEC.ENRR,14.35,2011,Sub-Saharan Africa,Low income
Niger,NER,SE.TER.ENRR,0.05,1973,Sub-Saharan Africa,Low income
Niger,NER,SE.XPD.TOTL.GD.ZS,3.74,2010,Sub-Saharan Africa,Low income
Niger,NER,SE.XPD.TOTL.GD.ZS,2.85,1995,Sub-Saharan Africa,Low income
Niger,NER,SE.XPD.TOTL.GD.ZS,2.81,1994,Sub-Saharan Africa,Low income
Bosnia and Herzegovina,BIH,SE.ADT.LITR.ZS,98.14,2011,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,BIH,SE.ADT.LITR.ZS,96.99,2013,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.PRM.ENRR,97.35,1972,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.PRM.ENRR,99.95,1979,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.PRM.ENRR,103.62,1981,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.PRM.ENRR,98.93,1971,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.PRM.ENRR,101.34,2015,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.SEC.ENRR,94.73,1977,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.SEC.ENRR,97.76,1982,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.SEC.ENRR,109.53,2009,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.SEC.ENRR,94.81,1974,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.SEC.ENRR,107.03,2014,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.SEC.ENRR,89.63,1971,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.SEC.ENRR,94.95,1975,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.SEC.ENRR,99.04,1986,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.SEC.ENRR,106.31,2011,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.SEC.ENRR,91.05,1972,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.TER.ENRR,47.34,1989,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.TER.ENRR,43.74,1985,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.TER.ENRR,37.81,1980,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.TER.ENRR,48.78,1990,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.TER.ENRR,88.86,2014,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.TER.ENRR,67.08,2005,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.TER.ENRR,52.3,1999,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.ADT.LITR.ZS,99.59,1999,Europe & Central Asia,Upper middle income
Belarus,BLR,SE.XPD.TOTL.GD.ZS,5.15,2007,Europe & Central Asia,Upper middle income
